20220104 122200;1.269720;1.269870;1.269600;1.269630;0
20220104 122300;1.269630;1.269690;1.269510;1.269530;0
20220104 122400;1.269520;1.269610;1.269310;1.269560;0
20220104 122500;1.269590;1.269790;1.269550;1.269780;0
20220104 122600;1.269780;1.269780;1.269680;1.269700;0
20220104 122700;1.269700;1.269800;1.269700;1.269730;0
20220104 122800;1.269730;1.269820;1.269690;1.269700;0
20220104 122900;1.269700;1.269710;1.269630;1.269700;0
20220104 123000;1.269710;1.269810;1.269610;1.269640;0
20220104 123100;1.269640;1.269640;1.269540;1.269540;0
20220104 123200;1.269530;1.269800;1.269530;1.269780;0
20220104 123300;1.269770;1.269790;1.269610;1.269620;0
20220104 123400;1.269630;1.269640;1.269600;1.269610;0
20220104 123500;1.269620;1.269620;1.269300;1.269310;0
20220104 123600;1.269330;1.269390;1.269230;1.269300;0
20220104 123700;1.269290;1.269500;1.269280;1.269470;0
20220104 123800;1.269470;1.269560;1.269450;1.269460;0
20220104 123900;1.269480;1.269530;1.269450;1.269490;0
20220104 124000;1.269500;1.269640;1.269490;1.269630;0
20220104 124100;1.269640;1.269640;1.269390;1.269470;0
20220104 124200;1.269480;1.269490;1.269460;1.269470;0
20220104 124300;1.269460;1.269620;1.269450;1.269470;0
20220104 124400;1.269470;1.269570;1.269460;1.269560;0
20220104 124500;1.269560;1.269630;1.269530;1.269530;0
20220104 124600;1.269530;1.269570;1.269470;1.269540;0
20220104 124700;1.269550;1.269640;1.269530;1.269630;0
20220104 124800;1.269630;1.269700;1.269610;1.269610;0
20220104 124900;1.269620;1.269690;1.269530;1.269530;0
20220104 125000;1.269530;1.269550;1.269240;1.269350;0
20220104 125100;1.269340;1.269390;1.268990;1.269110;0
20220104 125200;1.269130;1.269240;1.269130;1.269210;0
20220104 125300;1.269220;1.269320;1.269210;1.269310;0
20220104 125400;1.269310;1.269320;1.269170;1.269260;0
20220104 125500;1.269260;1.269330;1.269260;1.269300;0
20220104 125600;1.269310;1.269410;1.269230;1.269360;0
20220104 125700;1.269360;1.269400;1.269320;1.269360;0
20220104 125800;1.269370;1.269610;1.269360;1.269460;0
20220104 125900;1.269470;1.269480;1.269180;1.269230;0
20220104 130000;1.269210;1.269630;1.269210;1.269600;0
20220104 130100;1.269600;1.269650;1.269570;1.269640;0
20220104 130200;1.269630;1.269640;1.269460;1.269490;0
20220104 130300;1.269490;1.269620;1.269460;1.269610;0
20220104 130400;1.269620;1.269710;1.269610;1.269700;0
20220104 130500;1.269700;1.269750;1.269670;1.269740;0
20220104 130600;1.269740;1.269740;1.269520;1.269530;0
20220104 130700;1.269540;1.269550;1.269370;1.269390;0
20220104 130800;1.269420;1.269460;1.269280;1.269300;0
20220104 130900;1.269300;1.269400;1.269210;1.269310;0
20220104 131000;1.269320;1.269340;1.269280;1.269320;0
20220104 131100;1.269320;1.269410;1.269310;1.269400;0
20220104 131200;1.269380;1.269420;1.269290;1.269410;0
20220104 131300;1.269400;1.269490;1.269390;1.269420;0
20220104 131400;1.269440;1.269620;1.269440;1.269600;0
20220104 131500;1.269610;1.269660;1.269570;1.269660;0
20220104 131600;1.269670;1.269810;1.269650;1.269780;0
20220104 131700;1.269750;1.269790;1.269650;1.269690;0
20220104 131800;1.269710;1.269780;1.269670;1.269670;0
20220104 131900;1.269650;1.269770;1.269640;1.269760;0
20220104 132000;1.269770;1.269890;1.269720;1.269890;0
20220104 132100;1.269890;1.269890;1.269700;1.269740;0
20220104 132200;1.269740;1.269740;1.269700;1.269740;0
20220104 132300;1.269720;1.269980;1.269690;1.269960;0
20220104 132400;1.269960;1.269970;1.269790;1.269820;0
20220104 132500;1.269820;1.269890;1.269800;1.269800;0
20220104 132600;1.269790;1.269810;1.269700;1.269790;0
20220104 132700;1.269800;1.269810;1.269790;1.269810;0
20220104 132800;1.269820;1.269840;1.269810;1.269840;0
20220104 132900;1.269830;1.269920;1.269830;1.269900;0
20220104 133000;1.269900;1.270350;1.269900;1.270350;0
20220104 133100;1.270330;1.270360;1.270280;1.270340;0
20220104 133200;1.270340;1.270390;1.270270;1.270380;0
20220104 133300;1.270380;1.270380;1.270280;1.270370;0
20220104 133400;1.270370;1.270490;1.270270;1.270360;0
20220104 133500;1.270360;1.270490;1.270340;1.270470;0
20220104 133600;1.270450;1.270500;1.270350;1.270480;0
20220104 133700;1.270480;1.270490;1.270240;1.270340;0
20220104 133800;1.270350;1.270350;1.270260;1.270290;0
20220104 133900;1.270290;1.270340;1.270230;1.270340;0
20220104 134000;1.270340;1.270420;1.270320;1.270330;0
20220104 134100;1.270320;1.270330;1.270280;1.270310;0
20220104 134200;1.270300;1.270410;1.270270;1.270350;0
20220104 134300;1.270350;1.270590;1.270350;1.270580;0
20220104 134400;1.270580;1.270600;1.270490;1.270500;0
20220104 134500;1.270500;1.270660;1.270480;1.270660;0
20220104 134600;1.270660;1.270660;1.270510;1.270510;0
20220104 134700;1.270520;1.270680;1.270520;1.270590;0
20220104 134800;1.270600;1.270600;1.270510;1.270540;0
20220104 134900;1.270540;1.270550;1.270490;1.270510;0
20220104 135000;1.270490;1.270620;1.270490;1.270610;0
20220104 135100;1.270600;1.270870;1.270600;1.270830;0
20220104 135200;1.270830;1.270950;1.270810;1.270900;0
20220104 135300;1.270910;1.270950;1.270900;1.270930;0
20220104 135400;1.270920;1.271050;1.270920;1.271040;0
20220104 135500;1.271020;1.271500;1.271020;1.271470;0
20220104 135600;1.271470;1.271640;1.271470;1.271590;0
20220104 135700;1.271610;1.271700;1.271580;1.271670;0
20220104 135800;1.271680;1.271700;1.271580;1.271700;0
20220104 135900;1.271700;1.271810;1.271480;1.271810;0
20220104 140000;1.271800;1.271910;1.271770;1.271810;0
20220104 140100;1.271800;1.271890;1.271740;1.271780;0
20220104 140200;1.271780;1.271850;1.271570;1.271650;0
20220104 140300;1.271640;1.271680;1.271540;1.271670;0
20220104 140400;1.271650;1.271650;1.271490;1.271540;0
20220104 140500;1.271540;1.271630;1.271540;1.271620;0
20220104 140600;1.271630;1.271640;1.271580;1.271610;0
20220104 140700;1.271620;1.271660;1.271490;1.271490;0
20220104 140800;1.271490;1.271650;1.271470;1.271640;0
20220104 140900;1.271660;1.271760;1.271640;1.271750;0
20220104 141000;1.271730;1.271730;1.271220;1.271290;0
20220104 141100;1.271310;1.271310;1.271040;1.271050;0
20220104 141200;1.271060;1.271320;1.270990;1.271310;0
20220104 141300;1.271320;1.271380;1.271260;1.271260;0
20220104 141400;1.271260;1.271270;1.271040;1.271040;0
20220104 141500;1.271040;1.271040;1.270940;1.270980;0
20220104 141600;1.270970;1.270970;1.270630;1.270630;0
20220104 141700;1.270630;1.270640;1.270440;1.270500;0
20220104 141800;1.270490;1.270780;1.270490;1.270780;0
20220104 141900;1.270770;1.270930;1.270690;1.270700;0
20220104 142000;1.270700;1.270730;1.270650;1.270710;0
20220104 142100;1.270710;1.270890;1.270710;1.270870;0
20220104 142200;1.270850;1.270950;1.270810;1.270840;0
20220104 142300;1.270820;1.270820;1.270790;1.270790;0
20220104 142400;1.270790;1.270880;1.270780;1.270840;0
20220104 142500;1.270840;1.270840;1.270710;1.270820;0
20220104 142600;1.270820;1.270980;1.270810;1.270960;0
20220104 142700;1.270950;1.270950;1.270900;1.270940;0
20220104 142800;1.270940;1.271020;1.270910;1.270920;0
20220104 142900;1.270920;1.270930;1.270910;1.270920;0
20220104 143000;1.270920;1.270930;1.270670;1.270750;0
20220104 143100;1.270750;1.270810;1.270670;1.270730;0
20220104 143200;1.270730;1.270740;1.270580;1.270580;0
20220104 143300;1.270540;1.270610;1.270520;1.270590;0
20220104 143400;1.270590;1.270750;1.270580;1.270740;0
20220104 143500;1.270730;1.270740;1.270720;1.270730;0
20220104 143600;1.270740;1.270750;1.270650;1.270680;0
20220104 143700;1.270690;1.270810;1.270660;1.270810;0
20220104 143800;1.270780;1.270830;1.270730;1.270750;0
20220104 143900;1.270740;1.270820;1.270730;1.270750;0
20220104 144000;1.270740;1.270780;1.270710;1.270710;0
20220104 144100;1.270720;1.270720;1.270570;1.270630;0
20220104 144200;1.270630;1.270670;1.270590;1.270600;0
20220104 144300;1.270590;1.270590;1.270490;1.270560;0
20220104 144400;1.270570;1.270750;1.270560;1.270740;0
20220104 144500;1.270740;1.270750;1.270690;1.270740;0
20220104 144600;1.270740;1.270780;1.270740;1.270780;0
20220104 144700;1.270780;1.270830;1.270660;1.270800;0
20220104 144800;1.270800;1.270820;1.270710;1.270710;0
20220104 144900;1.270690;1.270690;1.270430;1.270460;0
20220104 145000;1.270470;1.270470;1.270350;1.270410;0
20220104 145100;1.270430;1.270540;1.270370;1.270460;0
20220104 145200;1.270460;1.270490;1.270360;1.270370;0
20220104 145300;1.270360;1.270440;1.270320;1.270380;0
20220104 145400;1.270370;1.270400;1.270330;1.270400;0
20220104 145500;1.270400;1.270570;1.270400;1.270500;0
20220104 145600;1.270490;1.270530;1.270380;1.270530;0
20220104 145700;1.270540;1.270590;1.270410;1.270530;0
20220104 145800;1.270540;1.270610;1.270500;1.270600;0
20220104 145900;1.270610;1.270610;1.270430;1.270450;0
20220104 150000;1.270430;1.270530;1.270350;1.270350;0
20220104 150100;1.270360;1.270430;1.270350;1.270430;0
20220104 150200;1.270430;1.270440;1.270420;1.270430;0
20220104 150300;1.270420;1.270440;1.270400;1.270430;0
20220104 150400;1.270450;1.270480;1.270300;1.270300;0
20220104 150500;1.270310;1.270310;1.270250;1.270270;0
20220104 150600;1.270250;1.270250;1.270110;1.270120;0
20220104 150700;1.270160;1.270160;1.270060;1.270120;0
20220104 150800;1.270120;1.270150;1.270090;1.270110;0
20220104 150900;1.270100;1.270220;1.270100;1.270190;0
20220104 151000;1.270180;1.270220;1.270170;1.270180;0
20220104 151100;1.270160;1.270160;1.270040;1.270060;0
20220104 151200;1.270070;1.270120;1.269960;1.270010;0
20220104 151300;1.270000;1.270270;1.269970;1.270270;0
20220104 151400;1.270240;1.270250;1.270080;1.270080;0
20220104 151500;1.270030;1.270150;1.269930;1.270080;0
20220104 151600;1.270120;1.270270;1.270120;1.270260;0
20220104 151700;1.270270;1.270310;1.270260;1.270270;0
20220104 151800;1.270290;1.270510;1.270290;1.270510;0
20220104 151900;1.270510;1.270530;1.270420;1.270440;0
20220104 152000;1.270440;1.270440;1.270300;1.270440;0
20220104 152100;1.270440;1.270530;1.270430;1.270430;0
20220104 152200;1.270430;1.270600;1.270390;1.270580;0
20220104 152300;1.270560;1.270560;1.270410;1.270460;0
20220104 152400;1.270460;1.270460;1.270430;1.270430;0
20220104 152500;1.270430;1.270700;1.270430;1.270690;0
20220104 152600;1.270720;1.270720;1.270600;1.270690;0
20220104 152700;1.270680;1.270700;1.270600;1.270600;0
20220104 152800;1.270590;1.270610;1.270540;1.270540;0
20220104 152900;1.270500;1.270640;1.270490;1.270630;0
20220104 153000;1.270670;1.270800;1.270670;1.270800;0
20220104 153100;1.270810;1.270940;1.270790;1.270930;0
20220104 153200;1.270940;1.270980;1.270940;1.270960;0
20220104 153300;1.270940;1.270940;1.270790;1.270800;0
20220104 153400;1.270800;1.270800;1.270720;1.270770;0
20220104 153500;1.270760;1.270890;1.270750;1.270870;0
20220104 153600;1.270880;1.270880;1.270750;1.270770;0
20220104 153700;1.270780;1.270800;1.270770;1.270780;0
20220104 153800;1.270770;1.270800;1.270690;1.270740;0
20220104 153900;1.270770;1.270800;1.270730;1.270800;0
20220104 154000;1.270790;1.270890;1.270790;1.270870;0
20220104 154100;1.270850;1.270950;1.270810;1.270940;0
20220104 154200;1.270950;1.270950;1.270840;1.270840;0
20220104 154300;1.270850;1.270850;1.270600;1.270630;0
20220104 154400;1.270640;1.270940;1.270620;1.270840;0
20220104 154500;1.270850;1.270850;1.270720;1.270720;0
20220104 154600;1.270730;1.270970;1.270680;1.270950;0
20220104 154700;1.270910;1.270960;1.270880;1.270920;0
20220104 154800;1.270910;1.270950;1.270770;1.270940;0
20220104 154900;1.270950;1.270990;1.270900;1.270900;0
20220104 155000;1.270910;1.270960;1.270860;1.270870;0
20220104 155100;1.270870;1.270950;1.270860;1.270860;0
20220104 155200;1.270870;1.270870;1.270790;1.270790;0
20220104 155300;1.270790;1.270820;1.270740;1.270770;0
20220104 155400;1.270780;1.270840;1.270780;1.270840;0
20220104 155500;1.270840;1.271120;1.270840;1.271100;0
20220104 155600;1.271100;1.271140;1.270890;1.271030;0
20220104 155700;1.271030;1.271340;1.271030;1.271200;0
20220104 155800;1.271210;1.271300;1.271100;1.271240;0
20220104 155900;1.271240;1.271240;1.271050;1.271130;0
20220104 160000;1.271150;1.271150;1.270710;1.270740;0
20220104 160100;1.270750;1.271030;1.270730;1.270910;0
20220104 160200;1.270880;1.270890;1.270380;1.270430;0
20220104 160300;1.270440;1.270490;1.270410;1.270470;0
20220104 160400;1.270470;1.270510;1.270390;1.270400;0
20220104 160500;1.270410;1.270540;1.270410;1.270530;0
20220104 160600;1.270530;1.270540;1.270470;1.270500;0
20220104 160700;1.270500;1.270520;1.270480;1.270480;0
20220104 160800;1.270480;1.270490;1.270390;1.270460;0
20220104 160900;1.270460;1.270520;1.270400;1.270510;0
20220104 161000;1.270510;1.270590;1.270510;1.270570;0
20220104 161100;1.270580;1.270600;1.270480;1.270560;0
20220104 161200;1.270550;1.270580;1.270500;1.270500;0
20220104 161300;1.270490;1.270650;1.270490;1.270640;0
20220104 161400;1.270650;1.270760;1.270650;1.270720;0
20220104 161500;1.270730;1.270750;1.270640;1.270640;0
20220104 161600;1.270650;1.270670;1.270640;1.270670;0
20220104 161700;1.270670;1.270680;1.270650;1.270660;0
20220104 161800;1.270660;1.270680;1.270660;1.270680;0
20220104 161900;1.270700;1.270700;1.270670;1.270680;0
20220104 162000;1.270700;1.270700;1.270560;1.270700;0
20220104 162100;1.270690;1.270730;1.270690;1.270720;0
20220104 162200;1.270730;1.270750;1.270720;1.270750;0
20220104 162300;1.270750;1.270780;1.270750;1.270760;0
20220104 162400;1.270770;1.270770;1.270750;1.270750;0
20220104 162500;1.270750;1.270780;1.270750;1.270760;0
20220104 162600;1.270770;1.270810;1.270740;1.270770;0
20220104 162700;1.270760;1.270760;1.270680;1.270680;0
20220104 162800;1.270670;1.270670;1.270620;1.270620;0
20220104 162900;1.270590;1.270590;1.270320;1.270330;0
20220104 163000;1.270330;1.270470;1.270300;1.270470;0
20220104 163100;1.270480;1.270560;1.270470;1.270550;0
20220104 163200;1.270560;1.270560;1.270480;1.270490;0
20220104 163300;1.270510;1.270530;1.270500;1.270530;0
20220104 163400;1.270520;1.270530;1.270480;1.270500;0
20220104 163500;1.270500;1.270550;1.270490;1.270520;0
20220104 163600;1.270500;1.270500;1.270320;1.270340;0
20220104 163700;1.270350;1.270360;1.270340;1.270360;0
20220104 163800;1.270360;1.270440;1.270280;1.270390;0
20220104 163900;1.270360;1.270450;1.270240;1.270320;0
20220104 164000;1.270310;1.270320;1.270290;1.270290;0
20220104 164100;1.270300;1.270480;1.270300;1.270470;0
20220104 164200;1.270450;1.270610;1.270450;1.270610;0
20220104 164300;1.270630;1.270650;1.270620;1.270630;0
20220104 164400;1.270630;1.270640;1.270630;1.270640;0
20220104 164500;1.270630;1.270660;1.270580;1.270620;0
20220104 164600;1.270620;1.270640;1.270600;1.270600;0
20220104 164700;1.270600;1.270700;1.270580;1.270580;0
20220104 164800;1.270570;1.270580;1.270450;1.270490;0
20220104 164900;1.270460;1.270500;1.270420;1.270420;0
20220104 165000;1.270420;1.270460;1.270420;1.270450;0
20220104 165100;1.270440;1.270470;1.270410;1.270440;0
20220104 165200;1.270440;1.270440;1.270350;1.270360;0
20220104 165300;1.270360;1.270360;1.270360;1.270360;0
20220104 165400;1.270360;1.270390;1.270330;1.270380;0
20220104 165500;1.270360;1.270400;1.270360;1.270370;0
20220104 165600;1.270370;1.270480;1.270370;1.270460;0
20220104 165700;1.270450;1.270530;1.270450;1.270450;0
20220104 165800;1.270450;1.270480;1.270120;1.270390;0
20220104 165900;1.270240;1.270820;1.269870;1.270150;0
20220104 170000;1.270090;1.270300;1.270090;1.270300;0
20220104 170100;1.270300;1.270300;1.270300;1.270300;0
20220104 170300;1.270090;1.270090;1.270090;1.270090;0
20220104 170500;1.270090;1.270090;1.270090;1.270090;0
20220104 170600;1.270130;1.270570;1.270130;1.270430;0
20220104 170700;1.270430;1.270650;1.270430;1.270560;0
20220104 170800;1.270560;1.270750;1.270530;1.270740;0
20220104 170900;1.270740;1.270740;1.270600;1.270600;0
20220104 171000;1.270600;1.270600;1.270520;1.270530;0
20220104 171100;1.270540;1.270540;1.270530;1.270540;0
20220104 171200;1.270580;1.270580;1.270530;1.270560;0
20220104 171300;1.270560;1.270560;1.270500;1.270530;0
20220104 171400;1.270500;1.270540;1.270480;1.270480;0
20220104 171500;1.270480;1.270600;1.270480;1.270550;0
20220104 171600;1.270550;1.270790;1.270550;1.270760;0
20220104 171700;1.270760;1.270880;1.270760;1.270860;0
20220104 171800;1.270860;1.270870;1.270840;1.270850;0
20220104 171900;1.270810;1.270810;1.270800;1.270800;0
20220104 172000;1.270680;1.270810;1.270680;1.270780;0
20220104 172100;1.270790;1.270790;1.270660;1.270790;0
20220104 172200;1.270790;1.270820;1.270730;1.270730;0
20220104 172300;1.270750;1.270820;1.270690;1.270810;0
20220104 172400;1.270810;1.270810;1.270790;1.270810;0
20220104 172500;1.270810;1.270820;1.270760;1.270770;0
20220104 172600;1.270770;1.270770;1.270760;1.270770;0
20220104 172700;1.270760;1.270770;1.270180;1.270180;0
20220104 172800;1.270180;1.270180;1.270170;1.270170;0
20220104 172900;1.270240;1.270290;1.270170;1.270240;0
20220104 173000;1.270230;1.270370;1.270230;1.270270;0
20220104 173100;1.270270;1.270800;1.270160;1.270260;0
20220104 173200;1.270260;1.270700;1.270260;1.270700;0
20220104 173300;1.270710;1.270730;1.270550;1.270650;0
20220104 173400;1.270670;1.270710;1.270140;1.270140;0
20220104 173500;1.270150;1.270610;1.270140;1.270150;0
20220104 173600;1.270150;1.270150;1.270140;1.270140;0
20220104 173700;1.270140;1.270150;1.270140;1.270140;0
20220104 173800;1.270140;1.270150;1.270140;1.270140;0
20220104 173900;1.270140;1.270550;1.270140;1.270550;0
20220104 174000;1.270770;1.270770;1.270140;1.270140;0
20220104 174100;1.270150;1.270150;1.270140;1.270140;0
20220104 174200;1.270140;1.270150;1.270140;1.270140;0
20220104 174300;1.270140;1.270150;1.268730;1.269220;0
20220104 174400;1.270020;1.270180;1.268950;1.269210;0
20220104 174500;1.268780;1.269240;1.268470;1.268680;0
20220104 174600;1.268630;1.269400;1.268470;1.269200;0
20220104 174700;1.269290;1.270160;1.268510;1.270140;0
20220104 174800;1.270140;1.270140;1.269780;1.270140;0
20220104 174900;1.270140;1.270150;1.270140;1.270140;0
20220104 175000;1.270150;1.270710;1.269950;1.270140;0
20220104 175100;1.270140;1.270150;1.270000;1.270000;0
20220104 175200;1.270020;1.270040;1.269990;1.269990;0
20220104 175300;1.270030;1.270450;1.269950;1.270280;0
20220104 175400;1.270300;1.270640;1.269870;1.270350;0
20220104 175500;1.270350;1.270420;1.270260;1.270270;0
20220104 175600;1.270270;1.270310;1.269870;1.269870;0
20220104 175700;1.270130;1.270130;1.270050;1.270130;0
20220104 175800;1.270120;1.270120;1.270110;1.270120;0
20220104 175900;1.270110;1.270170;1.269810;1.269870;0
20220104 180000;1.269870;1.270250;1.269870;1.270250;0
20220104 180100;1.270240;1.270330;1.270150;1.270200;0
20220104 180200;1.270200;1.270350;1.270140;1.270240;0
20220104 180300;1.270240;1.270330;1.270200;1.270290;0
20220104 180400;1.270290;1.270300;1.270240;1.270240;0
20220104 180500;1.270230;1.270230;1.270180;1.270200;0
20220104 180600;1.270180;1.270380;1.270180;1.270360;0
20220104 180700;1.270370;1.270370;1.270320;1.270320;0
20220104 180800;1.270330;1.270360;1.270330;1.270360;0
20220104 180900;1.270370;1.270370;1.270340;1.270350;0
20220104 181000;1.270370;1.270380;1.270350;1.270350;0
20220104 181100;1.270400;1.270400;1.270360;1.270400;0
20220104 181200;1.270400;1.270400;1.270300;1.270300;0
20220104 181300;1.270320;1.270320;1.270240;1.270250;0
20220104 181400;1.270250;1.270250;1.270150;1.270150;0
20220104 181500;1.270180;1.270190;1.270110;1.270110;0
20220104 181600;1.270180;1.270350;1.270160;1.270250;0
20220104 181700;1.270240;1.270280;1.270240;1.270260;0
20220104 181800;1.270270;1.270300;1.270230;1.270250;0
20220104 181900;1.270250;1.270330;1.270250;1.270320;0
20220104 182000;1.270320;1.270360;1.270300;1.270340;0
20220104 182100;1.270350;1.270370;1.270320;1.270330;0
20220104 182200;1.270330;1.270350;1.270320;1.270320;0
20220104 182300;1.270330;1.270420;1.270270;1.270270;0
20220104 182400;1.270270;1.270330;1.270250;1.270310;0
20220104 182500;1.270300;1.270300;1.270240;1.270240;0
20220104 182600;1.270270;1.270300;1.270130;1.270130;0
20220104 182700;1.270140;1.270140;1.270010;1.270010;0
20220104 182800;1.270010;1.270030;1.270010;1.270020;0
20220104 182900;1.270000;1.270220;1.269980;1.270220;0
20220104 183000;1.270210;1.270220;1.270170;1.270170;0
20220104 183100;1.270190;1.270310;1.270170;1.270170;0
20220104 183200;1.270160;1.270180;1.270130;1.270170;0
20220104 183300;1.270170;1.270280;1.270150;1.270150;0
20220104 183400;1.270150;1.270160;1.270070;1.270100;0
20220104 183500;1.270090;1.270140;1.270090;1.270140;0
20220104 183600;1.270190;1.270210;1.270160;1.270170;0
20220104 183700;1.270160;1.270170;1.270150;1.270160;0
20220104 183800;1.270210;1.270220;1.270160;1.270180;0
20220104 183900;1.270180;1.270190;1.270150;1.270190;0
20220104 184000;1.270180;1.270180;1.270170;1.270170;0
20220104 184100;1.270170;1.270180;1.270150;1.270170;0
20220104 184200;1.270160;1.270160;1.270140;1.270140;0
20220104 184300;1.270140;1.270190;1.270140;1.270160;0
20220104 184400;1.270150;1.270150;1.270120;1.270120;0
20220104 184500;1.270100;1.270100;1.270060;1.270100;0
20220104 184600;1.270100;1.270420;1.270100;1.270300;0
20220104 184700;1.270300;1.270510;1.270300;1.270460;0
20220104 184800;1.270460;1.270470;1.270400;1.270420;0
20220104 184900;1.270420;1.270460;1.270390;1.270460;0
20220104 185000;1.270480;1.270480;1.270470;1.270470;0
20220104 185100;1.270430;1.270460;1.270430;1.270460;0
20220104 185200;1.270460;1.270470;1.270410;1.270430;0
20220104 185300;1.270440;1.270450;1.270440;1.270450;0
20220104 185400;1.270440;1.270480;1.270440;1.270470;0
20220104 185500;1.270470;1.270540;1.270470;1.270470;0
20220104 185600;1.270460;1.270460;1.270370;1.270370;0
20220104 185700;1.270370;1.270370;1.270330;1.270340;0
20220104 185800;1.270340;1.270390;1.270280;1.270350;0
20220104 185900;1.270340;1.270510;1.270340;1.270450;0
20220104 190000;1.270440;1.270480;1.270360;1.270360;0
20220104 190100;1.270360;1.270410;1.270260;1.270340;0
20220104 190200;1.270320;1.270420;1.270260;1.270380;0
20220104 190300;1.270390;1.270410;1.270260;1.270260;0
20220104 190400;1.270260;1.270290;1.270250;1.270290;0
20220104 190500;1.270270;1.270400;1.270190;1.270350;0
20220104 190600;1.270340;1.270360;1.270310;1.270310;0
20220104 190700;1.270300;1.270420;1.270290;1.270420;0
20220104 190800;1.270410;1.270420;1.270270;1.270290;0
20220104 190900;1.270280;1.270280;1.270260;1.270270;0
20220104 191000;1.270270;1.270280;1.270230;1.270270;0
20220104 191100;1.270270;1.270270;1.270180;1.270180;0
20220104 191200;1.270180;1.270200;1.270120;1.270140;0
20220104 191300;1.270130;1.270190;1.270130;1.270170;0
20220104 191400;1.270160;1.270190;1.270130;1.270190;0
20220104 191500;1.270200;1.270350;1.270200;1.270300;0
20220104 191600;1.270310;1.270350;1.270280;1.270350;0
20220104 191700;1.270340;1.270350;1.270280;1.270280;0
20220104 191800;1.270300;1.270350;1.270300;1.270350;0
20220104 191900;1.270350;1.270460;1.270350;1.270450;0
20220104 192000;1.270450;1.270550;1.270450;1.270470;0
20220104 192100;1.270480;1.270510;1.270460;1.270480;0
20220104 192200;1.270480;1.270490;1.270450;1.270450;0
20220104 192300;1.270460;1.270460;1.270410;1.270430;0
20220104 192400;1.270450;1.270460;1.270400;1.270400;0
20220104 192500;1.270410;1.270410;1.270370;1.270410;0
20220104 192600;1.270390;1.270390;1.270370;1.270370;0
20220104 192700;1.270400;1.270400;1.270370;1.270370;0
20220104 192800;1.270330;1.270340;1.270220;1.270220;0
20220104 192900;1.270210;1.270220;1.270130;1.270130;0
20220104 193000;1.270110;1.270200;1.270110;1.270180;0
20220104 193100;1.270170;1.270420;1.270150;1.270410;0
20220104 193200;1.270390;1.270430;1.270260;1.270270;0
20220104 193300;1.270260;1.270440;1.270260;1.270440;0
20220104 193400;1.270420;1.270440;1.270220;1.270400;0
20220104 193500;1.270370;1.270380;1.270200;1.270280;0
20220104 193600;1.270290;1.270400;1.270280;1.270390;0
20220104 193700;1.270430;1.270440;1.270360;1.270380;0
20220104 193800;1.270380;1.270450;1.270370;1.270420;0
20220104 193900;1.270420;1.270430;1.270420;1.270420;0
20220104 194000;1.270420;1.270420;1.270410;1.270420;0
20220104 194100;1.270410;1.270410;1.270360;1.270360;0
20220104 194200;1.270380;1.270440;1.270380;1.270420;0
20220104 194300;1.270410;1.270430;1.270370;1.270370;0
20220104 194400;1.270360;1.270390;1.270360;1.270370;0
20220104 194500;1.270360;1.270360;1.270230;1.270250;0
20220104 194600;1.270250;1.270260;1.270120;1.270150;0
20220104 194700;1.270140;1.270140;1.270110;1.270130;0
20220104 194800;1.270140;1.270170;1.270120;1.270170;0
20220104 194900;1.270160;1.270160;1.270120;1.270140;0
20220104 195000;1.270130;1.270180;1.270120;1.270140;0
20220104 195100;1.270130;1.270470;1.270120;1.270470;0
20220104 195200;1.270450;1.270620;1.270410;1.270540;0
20220104 195300;1.270540;1.270540;1.270130;1.270140;0
20220104 195400;1.270140;1.270140;1.269650;1.269670;0
20220104 195500;1.269640;1.269820;1.269640;1.269820;0
20220104 195600;1.269870;1.269990;1.269870;1.269960;0
20220104 195700;1.269960;1.270130;1.269950;1.270130;0
20220104 195800;1.270120;1.270150;1.270120;1.270140;0
20220104 195900;1.270240;1.270370;1.270240;1.270350;0
20220104 200000;1.270370;1.270420;1.270320;1.270420;0
20220104 200100;1.270410;1.270430;1.270350;1.270350;0
20220104 200200;1.270350;1.270350;1.270250;1.270290;0
20220104 200300;1.270310;1.270350;1.270270;1.270280;0
20220104 200400;1.270280;1.270330;1.270250;1.270330;0
20220104 200500;1.270330;1.270370;1.270290;1.270290;0
20220104 200600;1.270290;1.270390;1.270290;1.270370;0
20220104 200700;1.270370;1.270460;1.270370;1.270460;0
20220104 200800;1.270470;1.270490;1.270460;1.270480;0
20220104 200900;1.270450;1.270460;1.270390;1.270460;0
20220104 201000;1.270480;1.270560;1.270480;1.270560;0
20220104 201100;1.270550;1.270600;1.270530;1.270550;0
20220104 201200;1.270540;1.270640;1.270530;1.270600;0
20220104 201300;1.270610;1.270610;1.270460;1.270470;0
20220104 201400;1.270430;1.270460;1.270400;1.270450;0
20220104 201500;1.270400;1.270480;1.270290;1.270300;0
20220104 201600;1.270310;1.270330;1.270180;1.270200;0
20220104 201700;1.270210;1.270210;1.270130;1.270140;0
20220104 201800;1.270090;1.270090;1.270050;1.270050;0
20220104 201900;1.270050;1.270080;1.269990;1.269990;0
20220104 202000;1.269990;1.270080;1.269950;1.270080;0
20220104 202100;1.270080;1.270120;1.270080;1.270120;0
20220104 202200;1.270120;1.270150;1.270110;1.270120;0
20220104 202300;1.270120;1.270190;1.270040;1.270190;0
20220104 202400;1.270190;1.270190;1.270110;1.270180;0
20220104 202500;1.270170;1.270210;1.270160;1.270210;0
